aerobe	anaerobe	facultative	MeanDecreaseAccuracy	MeanDecreaseGini
Fer2	0.000929038230936198	0.000530413604939028	0.000416004858843847	0.000724695742668451	0.611533313949343
PyrI_C	0.000914483436140261	0.000603106639697049	0.000466709032807062	0.000743956868576866	0.586895931309267
Ligase_CoA	0.00091440276787265	0.000498473701066125	-1.0484373757762e-05	0.000637138107130359	0.438104667314444
PTS_EIIC	0.000897194098691399	0.000339300535246479	0.00101906869117258	0.000743454608528054	0.838818140305599
DHH	0.000896204714712495	0.00117828783216659	0.000136099839725731	0.000867438908684401	0.623544310294258
LuxS	0.00088959807758801	0.000538095562689716	0.000525835266858189	0.00072427671416681	0.503549281503386
PTS_IIA	0.00087496331575202	8.93062707809641e-05	-0.000172292402504908	0.000459459963844896	0.40481059272335
Glu_synthase	0.000873096111720447	5.16040549977382e-05	4.09086597696904e-05	0.000486238672770753	0.169899778120316
EFG_III	0.000862510841973717	0.00180734600173656	6.65140623011569e-05	0.00103969632289378	1.08635871805885
DNA_ligase_A_M	0.000855495945095072	0.000367746021687597	-3.69378508070695e-05	0.000560355222107558	0.362818727011592
RnfC_N	0.000849902858536975	0.000463491859308048	0.000403539356737047	0.000652646652660917	0.49567541137624
NUDIX	0.000837534559009256	0.0010598952701889	0.00020555037057002	0.000811775553958338	0.848403491716807
OsmC	0.000821789247720663	0.00130909076216732	0.000161731880843462	0.000868167222857091	0.785651690891784
Fer4_12	0.000817468596298442	0.0011612321959684	0.000756484052568957	0.000909083963176852	1.06312289875214
PyrI	0.000807998972313755	0.000650272201127486	0.000418921940102018	0.000697837422444173	0.494774278242151
Trans_reg_C	0.000791922093858603	0.000487389541997167	8.05658479865745e-05	0.000588610197526721	0.619573151500746
Peptidase_U32	0.000786947417520822	0.000720994371239893	0.00136160638880586	0.000846848733267126	0.950269356859419
ABC_tran	0.000781793123550996	0.000379537044717632	-4.46274450786366e-05	0.000529862694280159	0.661026054589234
Fer4_11	0.000781136578543677	0.000165932822715637	4.51963324280708e-05	0.000472019185075992	0.577718101738782
DUF402	0.00077702972285068	0.0010673606533579	0.000435675832414643	0.000803869246126041	0.82410985790064
Ku	0.000774275919910193	0.000418668781842424	0.000233601446570071	0.000583935140715363	0.374442974430664
TSCPD	0.000769628513844818	0.000910414471588166	0.000418821123952564	0.000759662143393099	1.16881283836009
NAD_binding_1	0.000769343120729898	0.00112690899096052	-3.05953444535649e-06	0.000756240923578709	0.629595434475544
PhyH	0.000768179039266307	0.0025455646920174	0.000173876778519916	0.00123417907578475	1.07233032001617
EFG_C	0.000762582009623427	0.00070378642612455	0.000236185253623551	0.000663513122134029	0.869040668779886
HD	0.000752914571654935	0.000735030986420707	-0.000255383223802908	0.000588014300533168	0.69009245522454
Pyr_redox_3	0.000744587370567542	0.00309974148323875	0.000164422769568155	0.00140741319846363	1.1448213404955
FA_hydroxylase	0.000740647575104271	0.00178602686747051	9.319598825632e-05	0.000964290640153115	0.669566490139185
AMP-binding	0.000737135210316485	0.000405183640533151	-9.53721418433101e-05	0.000505329639513663	0.474352105737347
UPF0004	0.000728242048790028	0.00135190476012763	0.000375952938933512	0.000870755434308542	0.657777589920848
Ribonuc_red_sm	0.00072792325343685	0.00139426016344518	0.000482665866804589	0.000893682072544358	1.2385002693073
FMN_bind	0.000726567496079317	0.000767265453677399	0.000344382387038099	0.000677938049811764	0.811714294633362
Voltage_CLC	0.000722043807530711	0.000813473529462142	0.000168104226041311	0.000659886882636391	0.522385387900064
MoaE	0.000714887612457732	0.00127510811614911	0.000429772821503277	0.000846207086452171	0.939749672740916
HAMP	0.000712085166816482	0.000609413196659139	0.000965597745051674	0.000730677813505459	0.763754742519011
UbiA	0.000706254898986196	0.000553268885212579	0.000314067352763831	0.000596800009666312	0.681904858605258
Peptidase_C69	0.000705348875432431	0.0016194690996355	-0.000118970108993314	0.000856331903030285	0.801915153610661
Thr_dehydrat_C	0.000699119702900273	0.00392949457583178	0.00126404685836668	0.00179948855136094	1.632888716884
Porphobil_deam	0.000697958190658987	0.00041489402113727	0.000123209622524343	0.000516940566380935	0.460506048454813
HATPase_c	0.000694390816718675	0.000369058325272129	0.000371816802168387	0.000548449359056782	0.657942229996693
PDH_E1_M	0.000692367297388142	0.00230757953094577	0.000528011816520084	0.00116198805200549	0.942338931289296
PFK	0.000688575380533208	0.000761337445092932	-5.66717754180462e-07	0.000599438483586338	0.731141765158369
Polyketide_cyc2	0.000684358518710266	0.000666032208765787	0.00038788314307446	0.000634228874394407	0.453130496971473
DJ-1_PfpI	0.000680047869202683	0.000384407589876914	0.000548557452380814	0.000565587832367077	0.448368761170138
GCV_T	0.000676241534256506	0.00149246531278041	0.00036273569239768	0.000882508326051208	0.567751186151791
Aminotran_1_2	0.000674649016708047	8.71552962660595e-05	0.000236701548250655	0.000417635287158163	0.545464744730064
DUF3378	0.00066049576489167	0.000611711310011358	4.19394094886455e-05	0.000553322565543808	0.577976817308114
YCII	0.000656554536751035	0.0016664824468957	0.000397044694062033	0.000928393553211703	1.06578311857589
Exo_endo_phos	0.000652811554293738	0.000698192359486316	0.000165964927418281	0.000589573651448673	0.577752938907448
AdoHcyase_NAD	0.000648120418558948	0.000129794772738474	0.000217744018389079	0.000423679495845688	0.263993763022046
tRNA_edit	0.000645742784929299	0.000387897172155883	9.26988569691714e-05	0.000478896512524529	0.446278883346684
AhpC-TSA	0.000636606399515634	0.000320075213239712	0.000185878342177788	0.000468141680544315	0.388404876658843
Transket_pyr	0.000633588506909105	0.000420238603921958	0.000547238918540422	0.000550134938238635	0.689162128840069
RNase_HII	0.000618212870758191	4.5433943376751e-05	-8.54025150119324e-05	0.00033414753043474	0.476762246510155
FeS	0.000616608624669973	0.000346112234897565	0.000166593896871031	0.000459189259146517	0.411008989151085
EFG_IV	0.000614241691348425	0.00127038553680671	0.000276910608862412	0.000753098836807076	0.852276928452886
LPG_synthase_TM	0.000606812260734618	0.000431063472349514	0.000162395808497603	0.000484522071706028	0.421806907990638
ThiS	0.000601968348458071	0.000640531464212276	7.259347431417e-05	0.000530566748613031	0.604280095892061
Rhodanese	0.000601452409676567	0.00280916442443539	0.000971384864415957	0.00134859328829944	1.85220180766293
PASTA	0.00059550176822758	0.00161506559765463	0.000382722789097223	0.000883479641660518	0.667128446625598
NIR_SIR_ferr	0.000594749448888689	0.000405022131089726	-6.59833826521517e-05	0.0004264784911383	0.447447852065641
YbbR	0.000590549681391372	0.000196344281158666	0.000286107007799437	0.000421566493224229	0.321392453745444
DUF2236	0.000589602713521579	0.00105685228400033	0.000181964559391384	0.000679774254891941	0.632280716692502
Multi_Drug_Res	0.000587375039590392	0.0019924039772033	5.62241107094271e-05	0.000941836761427254	1.05378506820861
PRD	0.000585069863470741	0.000175013541228699	9.4052361392033e-06	0.000367724533033208	0.352701924804241
DsbB	0.000581825833924871	0.00383475709347079	0.000835825290944644	0.0016448569661685	0.960633477533127
G_glu_transpept	0.000574610447337835	0.00114225743091433	0.000134455031783336	0.000683865165533827	0.699727199925257
LIAS_N	0.000565400070975098	0.00202790198124306	0.000595064674115464	0.00103551183314958	1.03904545066142
CT_A_B	0.00055752272608465	0.000457142239361411	-0.000164201225440109	0.000412658134075305	0.284171246793436
Putative_PNPOx	0.000555941468453514	0.000289176548676726	-3.76475014074549e-05	0.000379921646674521	0.258457783786601
Phage_int_SAM_1	0.000545326478663369	0.000130621316038284	0.000165248602476493	0.000353046732055338	0.513249517634988
Acetyltransf_1	0.000536845550248131	0.00116870463030537	0.000157557096373483	0.000672800723474115	0.61807750270631
DoxX	0.000534459696612202	0.00172297629250942	0.000379551040382289	0.000880947182739609	0.855141830330759
Gate	0.000534024434493991	0.000245773525157182	0.000502365798582603	0.000433721170609597	0.606362489987049
Clp_N	0.000531730265139845	0.000215515163566954	8.20996821487402e-05	0.00036159463195987	0.426644412686825
FeoB_N	0.000530861909108105	0.000537065058546593	0.000292762511849025	0.000495407341878058	0.577771831531858
Glycos_transf_1	0.000526714587616223	2.62636727985871e-05	0.000159831173843764	0.000310208708380146	0.599780397181214
DEAD	0.000520867145271027	0.000155924063954953	-6.73467423324843e-05	0.000313573071200661	0.555880918959488
GSH-S_ATP	0.000519999115074827	0.0030608443574116	0.000671430928605019	0.00134374313435079	0.810525358655147
Catalase	0.000516967342125471	0.00117544020248161	0.000373159099076199	0.000697770678576077	0.971175972559235
MobB	0.000514060343593269	0.000177069929302364	0.000673148031980192	0.000434881651905437	0.395481760135033
B12-binding	0.000512957465088632	0.000267180963335505	-7.84187827337568e-05	0.000340476202019411	0.335461914322586
GATase_3	0.000511275577930936	0.000289286001137176	5.8157987152897e-05	0.000365298655770468	0.416402409886687
SCO1-SenC	0.000508764265503394	0.00320634209634019	1.19036554227862e-05	0.00127321811460921	0.871415874212291
Rubredoxin	0.00050776172446421	0.000278183525139717	0.00021165053552919	0.000387236484932215	0.38671605710901
Helicase_C	0.000507092237477769	-3.74433622289325e-06	0.000352769904167283	0.000321615379262825	0.560559345414623
PocR	0.000507028597043076	9.64360134446861e-05	-0.000113866259505686	0.000279608307037796	0.163003667098293
CAT_RBD	0.000506017529782963	8.36674627740741e-05	-5.84552603233918e-06	0.000293414433214561	0.213701400315539
FolB	0.000505134148542941	0.000191104181084863	-9.67173454263107e-05	0.000313257060520927	0.247681072847613
GerE	0.000502405651323323	0.000671073887470194	4.54644682367354e-05	0.000486334470439598	0.516427436055711
RNase_Y_N	0.000492183899149935	0.000870840002273299	7.70489697782104e-05	0.000550650628654623	0.354527576880974
NDK	0.000486582743277736	0.000362393513137552	8.04476186857608e-05	0.000387430594618	0.312032270417112
4HBT	0.000485713516594432	0.000698516737863017	6.25808100989201e-05	0.000493788162339994	0.48564567099216
2OG-FeII_Oxy_2	0.000482312401818497	0.00222143947580086	0.000624083416350267	0.00103554299094608	0.806950221096211
FMO-like	0.000481847008201796	0.000442990126409841	0.000143969944777627	0.000421486918328379	0.304351268510388
Amidohydro_3	0.000479051316456674	6.16554750046184e-05	-1.12570518669984e-05	0.000267898382969919	0.217710981633067
Amidase	0.000475088392325834	0.000991133174795548	-9.098167473455e-05	0.000552116267807105	0.540858560308498
GSIII_N	0.000474789682999792	0.000371488402088541	0.000136916007456752	0.000394104178308311	0.408339879088448
NAD_binding_8	0.000473294560183674	0.00012596881569619	8.88971505008688e-05	0.000308729085455785	0.291100322716688
NMO	0.000472540711723296	0.00011218637863464	0.000301184962436362	0.000334533703387574	0.320126196226969
LigD_N	0.000469595384234466	0.000128423730648213	-3.02588460113919e-05	0.000283307306783758	0.275259275638748
DUF1033	0.000467344071240273	0.000431059685709031	0.000212935574095415	0.000410034487522224	0.564522592515657
CMD	0.000464946265463367	0.000154323647028363	-0.000121535046940456	0.000278190871884237	0.277722826721958
Cas_Cas1	0.000464346522095086	0.000137812159459219	3.30384666577932e-06	0.000287449587650031	0.358154574886782
Phage_integrase	0.000463424513484376	4.34349697711316e-05	5.45559987299605e-05	0.000269297947155626	0.681392813731193
FCD	0.000462106016967354	8.82703813863525e-05	0.000118846913139937	0.000295379289450242	0.324758057010636
GlnD_UR_UTase	0.000457040168218045	0.000726745307317265	0.000370367701407872	0.000532243308246307	0.491275766388062
Peptidase_S9	0.000454778414177776	0.000127535675422833	4.94929831219657e-05	0.000285035167620662	0.329718511687341
CbiK	0.000450674905109143	0.000268640753809056	-3.67537291053273e-05	0.000317052351001091	0.293108067390195
Response_reg	0.000449180693235846	0.000174436910470266	-0.000121033087202986	0.000276781046680523	0.474999216901228
Inositol_P	0.000448768638592334	0.000544970349230536	0.000297214686473796	0.000455574622273501	0.440412981540832
NusG_II	0.000447450562780463	2.89614809335579e-05	-1.01358355155031e-05	0.000247502918839646	0.213746781986295
4HBT_3	0.000446155321343845	0.000373399364962782	0.00016951383037447	0.000378258772543642	0.321398017405878
Beta-lactamase	0.000444947944996299	0.000225336845238119	3.6318631831625e-05	0.000316286609713937	0.305735860391629
RseC_MucC	0.000443915357575905	9.81068207285077e-05	0.0006317945218787	0.000364640298199422	0.376302856605188
ArAE_1	0.000443623389530902	0.00028741682640523	0.000339558505862346	0.000378377581542427	0.548868709575063
Dioxygenase_C	0.000442757535785815	0.000992689180884076	0.000121056221201454	0.000572870297112376	0.475239362785208
Cytochrom_C	0.00044182547045322	0.00337800226768579	0.000262339144359299	0.00133519323675368	0.955748074466914
DHHA1	0.00043839004136813	7.67618186819877e-05	-0.000165282084747343	0.000232531104111268	0.14317975930709
RNase_E_G	0.000438153167783505	-4.74916720831223e-05	0.000164400424048464	0.000238980867375111	0.269525056669821
ATP-synt_C	0.000438073317069361	6.31992103884055e-05	-8.25642986482579e-05	0.000237356256506167	0.152762423425001
TauD	0.000434047615192382	0.00102888283323599	0.000195582238774815	0.00058109179814962	0.551658342847263
CSD	0.00043368120733116	0.00103029774189696	0.000180617194810856	0.000587346593990495	0.649367783373547
Cu-oxidase_3	0.00043352476831645	0.00110834862195974	0.000161020986531692	0.000605773508201675	0.572085011699631
SLT_2	0.000427996791665434	0.000910309495099863	0.000375670417887816	0.000576603414768003	0.353067098386973
TetR_C_8	0.000423774330264987	5.75106682816423e-05	-7.30256970136096e-05	0.000233968161785588	0.308034586987554
DNA_photolyase	0.000423443593840606	0.00167281204980715	0.000212533375622113	0.000772817815219247	0.678049877167779
DUF1858	0.000422424278957052	0.000109275508950878	-7.73080172612415e-05	0.00024512954963786	0.131564384202468
PTS_EIIA_1	0.000421995628754656	0.000147121659050422	8.14574853145291e-05	0.00027755991312105	0.328502698168217
LytR_cpsA_psr	0.000421150434639213	0.000506850309673115	0.000150971540301463	0.00040656338627369	0.263106114804005
NTP_transferase	0.000420031262512786	0.000138799449946788	-8.1848092107087e-06	0.000261102325287933	0.459678752575613
MoeA_C	0.00041758913927279	0.000288921100920614	0.000109931841378483	0.000327755365459685	0.302250626462688
YgbA_NO	0.00041734469095023	3.60539080529991e-05	-6.92609686118734e-05	0.000215276246350757	0.125911827601567
Biotin_carb_N	0.000417166254939017	0.000349643869337149	7.17549974897975e-05	0.000340912364023566	0.259056674566496
ZapB	0.000416332626879215	4.38768563158193e-05	0.000270161791634536	0.000277471322592778	0.213352174425652
Citrate_synt	0.000416011372758398	0.000176005834021666	-6.41393399341598e-05	0.000265058937126149	0.208670905866789
Aldo_ket_red	0.000413659833120161	0.000155278981210212	7.11420032587542e-05	0.000275179505241239	0.443060283608327
Hydrolase_4	0.000413157939920385	6.64352325760962e-05	4.14021657628493e-05	0.000243939213736671	0.344573822711078
Usp	0.0004121182794016	0.000251911918839029	0.000196672977491251	0.000331667718600246	0.405649966729626
Aminotran_5	0.000411790698549042	0.000228468012176286	0.000125941589413295	0.000306618637970401	0.408333659028708
MoCF_biosynth	0.000410768703318278	0.000217217977113428	7.25920984370888e-05	0.000297472935964612	0.355521280724853
Ribosomal_L33	0.000410088872351018	0.000408322071956448	3.15550877591278e-05	0.000347735867940333	0.344863881611551
CN_hydrolase	0.000409773313405046	0.000203470530234489	-9.03441147573014e-05	0.000271020486841109	0.310243532629416
DUF2344	0.00040721430213472	0.000960046315563467	0.000246439576890114	0.000557952959781452	0.605229958944346
DUF1385	0.000406560405666105	0.000297601710727696	6.22928439499806e-06	0.000309905031357057	0.294556833937385
Mqo	0.000405421498290166	0.00312718435829296	4.0472461289236e-05	0.00119552397829073	0.759289776771969
Fe-ADH	0.000404476925868305	0.00018346584432056	0.000266797481709585	0.000314575587767396	0.40036562138336
Topoisom_I	0.000404208878825589	0.000282987832920188	0.000262523394938706	0.000339033148216939	0.3412613537464
MatE	0.000403585470074913	0.000947316606736492	0.000197213879711217	0.000547213533624095	0.725748921750044
PTS_EIIA_2	0.000403296665314507	2.81435539382867e-05	2.77778630569853e-05	0.000225492617019948	0.287075480186932
NAD_binding_10	0.000400820937200668	0.00130447872241132	3.32839531310003e-05	0.000632753699167653	0.57276514965345
